filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
ansible-runner-1.3.0/ansible_runner/__main__.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,235,[235],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/ansible_runner/display_callback/minimal.py,exec_used,B102,MEDIUM,HIGH,Use of exec detected.,29,[29],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html
ansible-runner-1.3.0/ansible_runner/utils.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,11,[11],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
ansible-runner-1.3.0/ansible_runner/utils.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,71,"[71, 72]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
ansible-runner-1.3.0/ansible_runner/utils.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",102,[102],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
ansible-runner-1.3.0/ansible_runner/utils.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",111,[111],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,14,[14],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,19,[19],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,[20],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,"[25, 26]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,28,[28],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,[33],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,"[34, 35]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,[38],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,"[48, 49]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,"[51, 52]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,51,[51],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,[54],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,"[61, 62, 63]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,64,[64],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,[65],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,[66],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,66,[66],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,[67],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,"[68, 69]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,68,[68],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,73,[73],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,[74],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,[76],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,76,[76],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,"[83, 84]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,85,[85],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,87,[87],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,88,[88],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,88,[88],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,89,[89],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,89,[89],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,[90],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,97,"[97, 98, 99]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,100,[100],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,"[101, 102]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,111,[111],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,122,[122],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,123,[123],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,128,[128],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_loader.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,133,[133],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,[49],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,[50],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,[56],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,[57],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,[65],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,[66],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,[72],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,89,[89],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,[90],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,[92],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,[101],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,111,[111],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,117,[117],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,[120],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,122,[122],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,[40],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,[44],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,[45],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,[47],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,[52],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,[57],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,58,[58],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,[59],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,[60],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,[61],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,[62],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,[63],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
ansible-runner-1.3.0/test/unit/test_runner_config.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,[64],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
